date,month,hour,dayOfTheWeek,site1_utilization,site2_utilization,site1_utilization_percentage,site2_utilization_percentage,temperature,precipitation
2019-05-04,5,17,5,1,0,0.019230769230769232,0.0,21.0,0.0
2019-05-04,5,18,5,0,1,0.0,0.018518518518518517,19.0,0.0
2019-05-04,5,19,5,0,1,0.0,0.018518518518518517,17.0,0.0
2019-05-04,5,20,5,0,4,0.0,0.07407407407407407,16.0,0.0
2019-05-04,5,21,5,0,4,0.0,0.07407407407407407,15.0,0.0
2019-05-04,5,22,5,0,4,0.0,0.07407407407407407,14.0,0.0
2019-05-04,5,23,5,0,4,0.0,0.07407407407407407,14.0,0.0
2019-05-05,5,0,6,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-05,5,1,6,0,2,0.0,0.037037037037037035,14.0,0.0
2019-05-05,5,2,6,0,2,0.0,0.037037037037037035,14.0,0.0
2019-05-05,5,3,6,0,2,0.0,0.037037037037037035,14.0,0.0
2019-05-05,5,4,6,0,2,0.0,0.037037037037037035,14.0,0.0
2019-05-05,5,5,6,0,2,0.0,0.037037037037037035,14.0,0.0
2019-05-05,5,6,6,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-05,5,7,6,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-05,5,8,6,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-05,5,9,6,0,1,0.0,0.018518518518518517,17.0,0.0
2019-05-05,5,10,6,0,2,0.0,0.037037037037037035,17.5,0.0
2019-05-05,5,11,6,0,4,0.0,0.07407407407407407,19.0,0.0
2019-05-05,5,12,6,0,3,0.0,0.05555555555555555,20.0,0.0
2019-05-05,5,13,6,0,3,0.0,0.05555555555555555,20.0,0.0
2019-05-05,5,14,6,0,3,0.0,0.05555555555555555,20.0,0.0
2019-05-05,5,15,6,0,0,0.0,0.0,19.0,0.0
2019-05-05,5,16,6,1,1,0.019230769230769232,0.018518518518518517,18.0,0.0
2019-05-05,5,17,6,1,0,0.019230769230769232,0.0,17.0,0.0
2019-05-05,5,18,6,1,0,0.019230769230769232,0.0,17.0,0.0
2019-05-05,5,19,6,0,1,0.0,0.018518518518518517,15.0,0.0
2019-05-05,5,20,6,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-05,5,21,6,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-05,5,22,6,0,0,0.0,0.0,14.0,0.0
2019-05-05,5,23,6,0,0,0.0,0.0,14.0,0.0
2019-05-06,5,0,0,0,0,0.0,0.0,14.0,0.0
2019-05-06,5,1,0,0,0,0.0,0.0,13.5,0.255
2019-05-06,5,2,0,0,0,0.0,0.0,13.0,0.0
2019-05-06,5,3,0,0,0,0.0,0.0,13.0,0.0
2019-05-06,5,4,0,0,0,0.0,0.0,12.5,0.0
2019-05-06,5,5,0,8,0,0.15384615384615385,0.0,13.0,0.0
2019-05-06,5,6,0,20,1,0.38461538461538464,0.018518518518518517,13.0,0.0
2019-05-06,5,7,0,50,3,0.9615384615384616,0.05555555555555555,13.0,0.0
2019-05-06,5,8,0,48,6,0.9230769230769231,0.1111111111111111,14.0,0.0
2019-05-06,5,9,0,41,16,0.7884615384615384,0.2962962962962963,16.0,0.0
2019-05-06,5,10,0,34,16,0.6538461538461539,0.2962962962962963,17.0,0.0
2019-05-06,5,11,0,28,14,0.5384615384615384,0.25925925925925924,18.0,0.0
2019-05-06,5,12,0,24,12,0.46153846153846156,0.2222222222222222,18.0,0.0
2019-05-06,5,13,0,22,11,0.4230769230769231,0.2037037037037037,18.0,0.0
2019-05-06,5,14,0,20,8,0.38461538461538464,0.14814814814814814,19.0,0.0
2019-05-06,5,15,0,12,4,0.23076923076923078,0.07407407407407407,17.0,0.0
2019-05-06,5,16,0,14,4,0.2692307692307692,0.07407407407407407,16.0,0.0
2019-05-06,5,17,0,12,2,0.23076923076923078,0.037037037037037035,16.0,0.0
2019-05-06,5,18,0,7,1,0.1346153846153846,0.018518518518518517,16.0,0.0
2019-05-06,5,19,0,2,0,0.038461538461538464,0.0,16.0,0.0
2019-05-06,5,20,0,3,2,0.057692307692307696,0.037037037037037035,16.0,0.0
2019-05-06,5,21,0,2,1,0.038461538461538464,0.018518518518518517,16.0,0.0
2019-05-06,5,22,0,0,0,0.0,0.0,16.0,0.0
2019-05-06,5,23,0,0,0,0.0,0.0,16.0,0.0
2019-05-07,5,0,1,0,0,0.0,0.0,15.0,0.0
2019-05-07,5,1,1,0,0,0.0,0.0,14.0,0.0
2019-05-07,5,2,1,0,0,0.0,0.0,14.0,0.0
2019-05-07,5,3,1,0,0,0.0,0.0,14.0,0.0
2019-05-07,5,4,1,0,0,0.0,0.0,13.0,0.0
2019-05-07,5,5,1,5,0,0.09615384615384616,0.0,13.0,0.0
2019-05-07,5,6,1,23,1,0.4423076923076923,0.018518518518518517,13.0,0.0
2019-05-07,5,7,1,48,4,0.9230769230769231,0.07407407407407407,13.0,0.0
2019-05-07,5,8,1,45,8,0.8653846153846154,0.14814814814814814,14.0,0.0
2019-05-07,5,9,1,38,19,0.7307692307692307,0.35185185185185186,15.0,0.0
2019-05-07,5,10,1,24,19,0.46153846153846156,0.35185185185185186,15.0,0.0
2019-05-07,5,11,1,18,18,0.34615384615384615,0.3333333333333333,16.0,0.0
2019-05-07,5,12,1,16,16,0.3076923076923077,0.2962962962962963,17.0,0.0
2019-05-07,5,13,1,11,10,0.21153846153846154,0.18518518518518517,17.0,0.0
2019-05-07,5,14,1,11,6,0.21153846153846154,0.1111111111111111,17.0,0.0
2019-05-07,5,15,1,13,7,0.25,0.12962962962962962,17.0,0.0
2019-05-07,5,16,1,12,6,0.23076923076923078,0.1111111111111111,17.0,0.0
2019-05-07,5,17,1,8,2,0.15384615384615385,0.037037037037037035,17.0,0.0
2019-05-07,5,18,1,3,3,0.057692307692307696,0.05555555555555555,16.0,0.0
2019-05-07,5,19,1,1,4,0.019230769230769232,0.07407407407407407,16.0,0.0
2019-05-07,5,20,1,1,2,0.019230769230769232,0.037037037037037035,16.0,0.0
2019-05-07,5,21,1,1,1,0.019230769230769232,0.018518518518518517,16.0,0.0
2019-05-07,5,22,1,1,1,0.019230769230769232,0.018518518518518517,15.0,0.0
2019-05-07,5,23,1,0,0,0.0,0.0,14.0,0.0
2019-05-08,5,0,2,0,0,0.0,0.0,14.0,0.0
2019-05-08,5,1,2,0,0,0.0,0.0,14.0,0.0
2019-05-08,5,2,2,0,0,0.0,0.0,14.0,0.0
2019-05-08,5,3,2,0,0,0.0,0.0,14.0,0.0
2019-05-08,5,4,2,0,0,0.0,0.0,14.0,0.0
2019-05-08,5,5,2,4,0,0.07692307692307693,0.0,14.0,0.0
2019-05-08,5,6,2,24,1,0.46153846153846156,0.018518518518518517,14.0,0.0
2019-05-08,5,7,2,47,3,0.9038461538461539,0.05555555555555555,14.0,0.0
2019-05-08,5,8,2,43,11,0.8269230769230769,0.2037037037037037,14.0,0.0
2019-05-08,5,9,2,41,17,0.7884615384615384,0.3148148148148148,15.0,0.0
2019-05-08,5,10,2,24,10,0.46153846153846156,0.18518518518518517,16.0,0.0
2019-05-08,5,11,2,19,9,0.36538461538461536,0.16666666666666666,16.0,0.0
2019-05-08,5,12,2,16,9,0.3076923076923077,0.16666666666666666,16.0,0.0
2019-05-08,5,13,2,12,9,0.23076923076923078,0.16666666666666666,16.0,0.0
2019-05-08,5,14,2,14,6,0.2692307692307692,0.1111111111111111,16.0,0.0
2019-05-08,5,15,2,15,5,0.28846153846153844,0.09259259259259259,17.0,0.0
2019-05-08,5,16,2,14,5,0.2692307692307692,0.09259259259259259,17.0,0.0
2019-05-08,5,17,2,11,3,0.21153846153846154,0.05555555555555555,16.0,0.0
2019-05-08,5,18,2,7,3,0.1346153846153846,0.05555555555555555,16.0,0.0
2019-05-08,5,19,2,3,3,0.057692307692307696,0.05555555555555555,16.0,0.0
2019-05-08,5,20,2,2,2,0.038461538461538464,0.037037037037037035,15.0,0.0
2019-05-08,5,21,2,2,0,0.038461538461538464,0.0,14.0,0.0
2019-05-08,5,22,2,1,1,0.019230769230769232,0.018518518518518517,14.0,0.0
2019-05-08,5,23,2,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-09,5,0,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-09,5,1,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-09,5,2,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-09,5,3,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-09,5,4,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-09,5,5,3,6,1,0.11538461538461539,0.018518518518518517,14.0,0.0
2019-05-09,5,6,3,25,2,0.4807692307692308,0.037037037037037035,14.0,0.0
2019-05-09,5,7,3,49,4,0.9423076923076923,0.07407407407407407,14.0,0.0
2019-05-09,5,8,3,44,11,0.8461538461538461,0.2037037037037037,14.0,0.0
2019-05-09,5,9,3,38,10,0.7307692307692307,0.18518518518518517,15.0,0.0
2019-05-09,5,10,3,29,15,0.5576923076923077,0.2777777777777778,15.0,0.0
2019-05-09,5,11,3,19,12,0.36538461538461536,0.2222222222222222,16.0,0.0
2019-05-09,5,12,3,16,12,0.3076923076923077,0.2222222222222222,16.0,0.0
2019-05-09,5,13,3,15,12,0.28846153846153844,0.2222222222222222,17.0,0.0
2019-05-09,5,14,3,10,9,0.19230769230769232,0.16666666666666666,17.0,0.0
2019-05-09,5,15,3,12,5,0.23076923076923078,0.09259259259259259,17.0,0.0
2019-05-09,5,16,3,9,0,0.17307692307692307,0.0,16.0,0.0
2019-05-09,5,17,3,6,3,0.11538461538461539,0.05555555555555555,16.0,0.0
2019-05-09,5,18,3,4,5,0.07692307692307693,0.09259259259259259,16.0,0.0
2019-05-09,5,19,3,1,3,0.019230769230769232,0.05555555555555555,16.0,0.0
2019-05-09,5,20,3,0,3,0.0,0.05555555555555555,15.0,0.0
2019-05-09,5,21,3,0,2,0.0,0.037037037037037035,15.0,0.0
2019-05-09,5,22,3,0,0,0.0,0.0,14.5,0.0
2019-05-09,5,23,3,0,0,0.0,0.0,14.0,0.0
2019-05-10,5,0,4,0,0,0.0,0.0,14.0,0.0
2019-05-10,5,1,4,0,0,0.0,0.0,14.0,0.0
2019-05-10,5,2,4,0,0,0.0,0.0,14.0,0.0
2019-05-10,5,3,4,0,0,0.0,0.0,14.0,0.0
2019-05-10,5,4,4,0,0,0.0,0.0,14.0,0.0
2019-05-10,5,5,4,2,0,0.038461538461538464,0.0,14.0,0.0
2019-05-10,5,6,4,3,2,0.057692307692307696,0.037037037037037035,14.0,0.0
2019-05-10,5,7,4,7,3,0.1346153846153846,0.05555555555555555,13.333333333333334,0.08333333333333333
2019-05-10,5,8,4,10,8,0.19230769230769232,0.14814814814814814,13.0,0.51
2019-05-10,5,9,4,11,13,0.21153846153846154,0.24074074074074073,13.5,0.51
2019-05-10,5,10,4,12,13,0.23076923076923078,0.24074074074074073,14.0,0.0
2019-05-10,5,11,4,11,13,0.21153846153846154,0.24074074074074073,17.0,0.0
2019-05-10,5,12,4,9,13,0.17307692307692307,0.24074074074074073,17.0,0.0
2019-05-10,5,13,4,9,14,0.17307692307692307,0.25925925925925924,18.0,0.0
2019-05-10,5,14,4,9,14,0.17307692307692307,0.25925925925925924,18.0,0.0
2019-05-10,5,15,4,7,7,0.1346153846153846,0.12962962962962962,18.0,0.0
2019-05-10,5,16,4,4,3,0.07692307692307693,0.05555555555555555,18.0,0.0
2019-05-10,5,17,4,1,0,0.019230769230769232,0.0,17.0,0.0
2019-05-10,5,18,4,0,1,0.0,0.018518518518518517,17.0,0.0
2019-05-10,5,19,4,0,1,0.0,0.018518518518518517,17.0,0.0
2019-05-10,5,20,4,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-10,5,21,4,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-10,5,22,4,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-10,5,23,4,0,1,0.0,0.018518518518518517,15.0,0.0
2019-05-11,5,0,5,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-11,5,1,5,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-11,5,2,5,0,0,0.0,0.0,14.0,0.25
2019-05-11,5,3,5,0,0,0.0,0.0,14.0,1.78
2019-05-11,5,4,5,0,0,0.0,0.0,14.0,0.25
2019-05-11,5,5,5,1,0,0.019230769230769232,0.0,13.5,0.0
2019-05-11,5,6,5,3,0,0.057692307692307696,0.0,13.0,0.0
2019-05-11,5,7,5,3,2,0.057692307692307696,0.037037037037037035,13.333333333333334,0.0
2019-05-11,5,8,5,4,3,0.07692307692307693,0.05555555555555555,16.0,0.0
2019-05-11,5,9,5,2,2,0.038461538461538464,0.037037037037037035,17.0,0.0
2019-05-11,5,10,5,1,3,0.019230769230769232,0.05555555555555555,18.0,0.0
2019-05-11,5,11,5,1,4,0.019230769230769232,0.07407407407407407,21.0,0.0
2019-05-11,5,12,5,1,2,0.019230769230769232,0.037037037037037035,22.0,0.0
2019-05-11,5,13,5,1,2,0.019230769230769232,0.037037037037037035,23.0,0.0
2019-05-11,5,14,5,1,0,0.019230769230769232,0.0,23.0,0.0
2019-05-11,5,15,5,1,3,0.019230769230769232,0.05555555555555555,24.0,0.0
2019-05-11,5,16,5,1,4,0.019230769230769232,0.07407407407407407,21.666666666666668,0.7600000000000001
2019-05-11,5,17,5,1,2,0.019230769230769232,0.037037037037037035,19.0,0.0
2019-05-11,5,18,5,0,1,0.0,0.018518518518518517,20.0,0.0
2019-05-11,5,19,5,0,2,0.0,0.037037037037037035,19.333333333333332,0.0
2019-05-11,5,20,5,0,1,0.0,0.018518518518518517,17.0,0.0
2019-05-11,5,21,5,0,0,0.0,0.0,17.0,0.0
2019-05-11,5,22,5,0,0,0.0,0.0,16.0,0.0
2019-05-11,5,23,5,0,0,0.0,0.0,16.0,0.0
2019-05-12,5,0,6,0,0,0.0,0.0,16.0,0.0
2019-05-12,5,1,6,0,1,0.0,0.018518518518518517,15.0,0.0
2019-05-12,5,2,6,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-12,5,3,6,0,0,0.0,0.0,14.0,0.0
2019-05-12,5,4,6,0,0,0.0,0.0,13.0,0.0
2019-05-12,5,5,6,0,0,0.0,0.0,13.0,0.0
2019-05-12,5,6,6,0,0,0.0,0.0,14.0,0.0
2019-05-12,5,7,6,0,0,0.0,0.0,14.25,0.0
2019-05-12,5,8,6,2,1,0.038461538461538464,0.018518518518518517,16.0,0.0
2019-05-12,5,9,6,1,1,0.019230769230769232,0.018518518518518517,18.0,0.0
2019-05-12,5,10,6,1,1,0.019230769230769232,0.018518518518518517,19.0,0.0
2019-05-12,5,11,6,2,0,0.038461538461538464,0.0,21.0,0.0
2019-05-12,5,12,6,3,1,0.057692307692307696,0.018518518518518517,22.0,0.0
2019-05-12,5,13,6,3,1,0.057692307692307696,0.018518518518518517,24.0,0.0
2019-05-12,5,14,6,3,1,0.057692307692307696,0.018518518518518517,24.0,0.0
2019-05-12,5,15,6,1,3,0.019230769230769232,0.05555555555555555,23.0,0.0
2019-05-12,5,16,6,1,2,0.019230769230769232,0.037037037037037035,23.0,0.0
2019-05-12,5,17,6,1,1,0.019230769230769232,0.018518518518518517,22.0,0.0
2019-05-12,5,18,6,0,1,0.0,0.018518518518518517,19.0,0.0
2019-05-12,5,19,6,0,1,0.0,0.018518518518518517,18.0,0.0
2019-05-12,5,20,6,0,0,0.0,0.0,16.0,0.0
2019-05-12,5,21,6,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-12,5,22,6,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-12,5,23,6,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-13,5,0,0,0,0,0.0,0.0,16.0,0.0
2019-05-13,5,1,0,0,0,0.0,0.0,16.0,0.0
2019-05-13,5,2,0,0,0,0.0,0.0,16.0,0.0
2019-05-13,5,3,0,0,0,0.0,0.0,16.0,0.0
2019-05-13,5,4,0,2,0,0.038461538461538464,0.0,16.0,0.0
2019-05-13,5,5,0,6,0,0.11538461538461539,0.0,16.0,0.0
2019-05-13,5,6,0,26,3,0.5,0.05555555555555555,16.0,0.0
2019-05-13,5,7,0,50,5,0.9615384615384616,0.09259259259259259,16.0,0.0
2019-05-13,5,8,0,46,14,0.8846153846153846,0.25925925925925924,17.0,0.0
2019-05-13,5,9,0,41,20,0.7884615384615384,0.37037037037037035,17.0,0.0
2019-05-13,5,10,0,35,22,0.6730769230769231,0.4074074074074074,17.0,0.0
2019-05-13,5,11,0,30,17,0.5769230769230769,0.3148148148148148,18.0,0.0
2019-05-13,5,12,0,22,18,0.4230769230769231,0.3333333333333333,20.0,0.0
2019-05-13,5,13,0,19,17,0.36538461538461536,0.3148148148148148,21.0,0.0
2019-05-13,5,14,0,18,14,0.34615384615384615,0.25925925925925924,21.0,0.0
2019-05-13,5,15,0,20,6,0.38461538461538464,0.1111111111111111,22.0,0.0
2019-05-13,5,16,0,18,6,0.34615384615384615,0.1111111111111111,22.0,0.0
2019-05-13,5,17,0,8,3,0.15384615384615385,0.05555555555555555,21.0,0.0
2019-05-13,5,18,0,4,3,0.07692307692307693,0.05555555555555555,19.0,0.0
2019-05-13,5,19,0,1,2,0.019230769230769232,0.037037037037037035,17.0,0.0
2019-05-13,5,20,0,0,1,0.0,0.018518518518518517,17.0,0.0
2019-05-13,5,21,0,1,3,0.019230769230769232,0.05555555555555555,16.0,0.0
2019-05-13,5,22,0,1,2,0.019230769230769232,0.037037037037037035,16.0,0.0
2019-05-13,5,23,0,1,2,0.019230769230769232,0.037037037037037035,16.0,0.0
2019-05-14,5,0,1,0,2,0.0,0.037037037037037035,16.0,0.0
2019-05-14,5,1,1,0,2,0.0,0.037037037037037035,16.0,0.0
2019-05-14,5,2,1,0,2,0.0,0.037037037037037035,16.0,0.0
2019-05-14,5,3,1,0,2,0.0,0.037037037037037035,16.0,0.0
2019-05-14,5,4,1,2,2,0.038461538461538464,0.037037037037037035,16.0,0.0
2019-05-14,5,5,1,7,2,0.1346153846153846,0.037037037037037035,16.0,0.0
2019-05-14,5,6,1,18,3,0.34615384615384615,0.05555555555555555,16.0,0.0
2019-05-14,5,7,1,48,4,0.9230769230769231,0.07407407407407407,16.0,0.0
2019-05-14,5,8,1,46,7,0.8846153846153846,0.12962962962962962,16.0,0.0
2019-05-14,5,9,1,39,15,0.75,0.2777777777777778,17.0,0.0
2019-05-14,5,10,1,25,18,0.4807692307692308,0.3333333333333333,18.0,0.0
2019-05-14,5,11,1,20,6,0.38461538461538464,0.1111111111111111,20.666666666666668,0.0
2019-05-14,5,12,1,21,6,0.40384615384615385,0.1111111111111111,22.0,0.0
2019-05-14,5,13,1,15,5,0.28846153846153844,0.09259259259259259,23.0,0.0
2019-05-14,5,14,1,16,2,0.3076923076923077,0.037037037037037035,23.0,0.0
2019-05-14,5,15,1,19,4,0.36538461538461536,0.07407407407407407,23.0,0.0
2019-05-14,5,16,1,16,3,0.3076923076923077,0.05555555555555555,22.0,0.0
2019-05-14,5,17,1,9,3,0.17307692307692307,0.05555555555555555,21.0,0.0
2019-05-14,5,18,1,5,1,0.09615384615384616,0.018518518518518517,19.0,0.0
2019-05-14,5,19,1,2,1,0.038461538461538464,0.018518518518518517,19.0,0.0
2019-05-14,5,20,1,2,3,0.038461538461538464,0.05555555555555555,17.0,0.0
2019-05-14,5,21,1,1,2,0.019230769230769232,0.037037037037037035,16.0,0.0
2019-05-14,5,22,1,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-14,5,23,1,0,2,0.0,0.037037037037037035,16.0,0.0
2019-05-15,5,0,2,0,1,0.0,0.018518518518518517,15.0,0.0
2019-05-15,5,1,2,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-15,5,2,2,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-15,5,3,2,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-15,5,4,2,0,1,0.0,0.018518518518518517,14.5,0.0
2019-05-15,5,5,2,2,1,0.038461538461538464,0.018518518518518517,15.0,0.0
2019-05-15,5,6,2,26,2,0.5,0.037037037037037035,15.0,0.0
2019-05-15,5,7,2,52,2,1.0,0.037037037037037035,16.0,0.0
2019-05-15,5,8,2,47,10,0.9038461538461539,0.18518518518518517,16.0,0.0
2019-05-15,5,9,2,41,24,0.7884615384615384,0.4444444444444444,16.0,0.0
2019-05-15,5,10,2,35,20,0.6730769230769231,0.37037037037037035,17.0,0.0
2019-05-15,5,11,2,29,16,0.5576923076923077,0.2962962962962963,17.0,0.0
2019-05-15,5,12,2,26,14,0.5,0.25925925925925924,18.0,0.0
2019-05-15,5,13,2,17,10,0.3269230769230769,0.18518518518518517,18.0,0.0
2019-05-15,5,14,2,15,8,0.28846153846153844,0.14814814814814814,19.0,0.0
2019-05-15,5,15,2,17,3,0.3269230769230769,0.05555555555555555,19.0,0.0
2019-05-15,5,16,2,12,4,0.23076923076923078,0.07407407407407407,18.5,0.0
2019-05-15,5,17,2,6,2,0.11538461538461539,0.037037037037037035,17.0,0.0
2019-05-15,5,18,2,3,3,0.057692307692307696,0.05555555555555555,16.0,0.0
2019-05-15,5,19,2,3,2,0.057692307692307696,0.037037037037037035,15.0,0.0
2019-05-15,5,20,2,2,1,0.038461538461538464,0.018518518518518517,15.0,0.0
2019-05-15,5,21,2,3,1,0.057692307692307696,0.018518518518518517,14.5,0.0
2019-05-15,5,22,2,1,0,0.019230769230769232,0.0,14.0,0.0
2019-05-15,5,23,2,1,0,0.019230769230769232,0.0,14.0,0.0
2019-05-16,5,0,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-16,5,1,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-16,5,2,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-16,5,3,3,0,1,0.0,0.018518518518518517,14.0,0.0
2019-05-16,5,4,3,1,1,0.019230769230769232,0.018518518518518517,13.0,0.0
2019-05-16,5,5,3,6,1,0.11538461538461539,0.018518518518518517,13.0,0.255
2019-05-16,5,6,3,15,4,0.28846153846153844,0.07407407407407407,13.0,1.46
2019-05-16,5,7,3,45,5,0.8653846153846154,0.09259259259259259,13.0,1.0150000000000001
2019-05-16,5,8,3,48,7,0.9230769230769231,0.12962962962962962,13.0,1.65
2019-05-16,5,9,3,38,12,0.7307692307692307,0.2222222222222222,13.666666666666666,0.25
2019-05-16,5,10,3,25,12,0.4807692307692308,0.2222222222222222,14.5,0.0
2019-05-16,5,11,3,16,14,0.3076923076923077,0.25925925925925924,16.5,0.0
2019-05-16,5,12,3,16,15,0.3076923076923077,0.2777777777777778,18.0,0.0
2019-05-16,5,13,3,11,12,0.21153846153846154,0.2222222222222222,19.0,0.0
2019-05-16,5,14,3,14,10,0.2692307692307692,0.18518518518518517,19.0,0.0
2019-05-16,5,15,3,15,7,0.28846153846153844,0.12962962962962962,19.0,0.0
2019-05-16,5,16,3,16,3,0.3076923076923077,0.05555555555555555,18.0,0.0
2019-05-16,5,17,3,10,2,0.19230769230769232,0.037037037037037035,18.0,0.0
2019-05-16,5,18,3,6,2,0.11538461538461539,0.037037037037037035,17.0,0.0
2019-05-16,5,19,3,5,1,0.09615384615384616,0.018518518518518517,16.0,0.0
2019-05-16,5,20,3,4,3,0.07692307692307693,0.05555555555555555,16.0,0.0
2019-05-16,5,21,3,4,2,0.07692307692307693,0.037037037037037035,14.0,0.0
2019-05-16,5,22,3,3,1,0.057692307692307696,0.018518518518518517,14.0,0.0
2019-05-16,5,23,3,0,1,0.0,0.018518518518518517,13.0,0.0
2019-05-17,5,0,4,0,1,0.0,0.018518518518518517,13.0,0.0
2019-05-17,5,1,4,0,1,0.0,0.018518518518518517,12.0,0.0
2019-05-17,5,2,4,0,1,0.0,0.018518518518518517,12.0,0.0
2019-05-17,5,3,4,0,1,0.0,0.018518518518518517,12.0,0.0
2019-05-17,5,4,4,0,1,0.0,0.018518518518518517,11.0,0.0
2019-05-17,5,5,4,4,1,0.07692307692307693,0.018518518518518517,11.0,0.0
2019-05-17,5,6,4,22,2,0.4230769230769231,0.037037037037037035,12.0,0.0
2019-05-17,5,7,4,48,4,0.9230769230769231,0.07407407407407407,13.0,0.0
2019-05-17,5,8,4,46,13,0.8846153846153846,0.24074074074074073,16.5,0.0
2019-05-17,5,9,4,38,18,0.7307692307692307,0.3333333333333333,18.0,0.0
2019-05-17,5,10,4,25,16,0.4807692307692308,0.2962962962962963,18.0,0.0
2019-05-17,5,11,4,19,12,0.36538461538461536,0.2222222222222222,19.0,0.0
2019-05-17,5,12,4,18,10,0.34615384615384615,0.18518518518518517,21.0,0.0
2019-05-17,5,13,4,14,8,0.2692307692307692,0.14814814814814814,21.0,0.0
2019-05-17,5,14,4,14,5,0.2692307692307692,0.09259259259259259,22.0,0.0
2019-05-17,5,15,4,16,5,0.3076923076923077,0.09259259259259259,22.0,0.0
2019-05-17,5,16,4,14,5,0.2692307692307692,0.09259259259259259,21.0,0.0
2019-05-17,5,17,4,4,4,0.07692307692307693,0.07407407407407407,21.0,0.0
2019-05-17,5,18,4,2,2,0.038461538461538464,0.037037037037037035,20.0,0.0
2019-05-17,5,19,4,3,3,0.057692307692307696,0.05555555555555555,19.0,0.0
2019-05-17,5,20,4,1,1,0.019230769230769232,0.018518518518518517,18.5,0.0
2019-05-17,5,21,4,0,1,0.0,0.018518518518518517,17.0,0.0
2019-05-17,5,22,4,0,0,0.0,0.0,16.0,0.0
2019-05-17,5,23,4,0,0,0.0,0.0,15.0,0.0
2019-05-18,5,0,5,0,0,0.0,0.0,14.0,0.0
2019-05-18,5,1,5,0,0,0.0,0.0,13.0,0.0
2019-05-18,5,2,5,0,0,0.0,0.0,13.0,0.0
2019-05-18,5,3,5,0,0,0.0,0.0,12.0,0.0
2019-05-18,5,4,5,0,0,0.0,0.0,11.0,0.0
2019-05-18,5,5,5,0,0,0.0,0.0,11.0,0.0
2019-05-18,5,6,5,0,0,0.0,0.0,12.0,0.0
2019-05-18,5,7,5,1,1,0.019230769230769232,0.018518518518518517,14.0,0.0
2019-05-18,5,8,5,1,3,0.019230769230769232,0.05555555555555555,15.0,0.0
2019-05-18,5,9,5,6,2,0.11538461538461539,0.037037037037037035,17.0,0.0
2019-05-18,5,10,5,5,0,0.09615384615384616,0.0,18.0,0.0
2019-05-18,5,11,5,5,2,0.09615384615384616,0.037037037037037035,19.0,0.0
2019-05-18,5,12,5,10,2,0.19230769230769232,0.037037037037037035,21.0,0.0
2019-05-18,5,13,5,10,3,0.19230769230769232,0.05555555555555555,22.0,0.0
2019-05-18,5,14,5,5,1,0.09615384615384616,0.018518518518518517,20.0,0.0
2019-05-18,5,15,5,2,1,0.038461538461538464,0.018518518518518517,19.0,0.0
2019-05-18,5,16,5,0,0,0.0,0.0,19.0,0.0
2019-05-18,5,17,5,0,1,0.0,0.018518518518518517,18.0,0.0
2019-05-18,5,18,5,0,0,0.0,0.0,18.0,0.0
2019-05-18,5,19,5,0,1,0.0,0.018518518518518517,17.0,0.0
2019-05-18,5,20,5,0,1,0.0,0.018518518518518517,16.0,0.0
2019-05-18,5,21,5,0,1,0.0,0.018518518518518517,15.0,0.0
2019-05-18,5,22,5,0,2,0.0,0.037037037037037035,14.0,0.25
2019-05-18,5,23,5,0,2,0.0,0.037037037037037035,14.0,0.0
2019-05-19,5,0,6,0,2,0.0,0.037037037037037035,13.0,0.0
2019-05-19,5,1,6,0,1,0.0,0.018518518518518517,11.0,0.76
2019-05-19,5,2,6,0,1,0.0,0.018518518518518517,11.0,0.76
2019-05-19,5,3,6,0,1,0.0,0.018518518518518517,10.0,0.25
2019-05-19,5,4,6,0,0,0.0,0.0,11.0,0.25
2019-05-19,5,5,6,0,0,0.0,0.0,10.0,0.0
